id,datetime,pm0_3,pm0_5,pm1,pm2_5,pm5,pm10
1148,"2023-09-18 19:33:13.997167",834,210,14,0,0,0
1149,"2023-09-18 19:33:14.868041",834,210,14,0,0,0
1150,"2023-09-18 19:33:15.690434",834,210,14,0,0,0
1151,"2023-09-18 19:33:16.593948",870,220,14,0,0,0
1152,"2023-09-18 19:33:17.448129",870,220,14,0,0,0
1153,"2023-09-18 19:33:18.266764",870,220,14,0,0,0
1154,"2023-09-18 19:33:19.162830",912,234,18,0,0,0
1155,"2023-09-18 19:33:20.125569",912,234,18,0,0,0
1156,"2023-09-18 19:33:20.838262",912,234,18,0,0,0
1157,"2023-09-18 19:33:21.743037",888,232,18,0,0,0
1158,"2023-09-18 19:33:22.582689",888,232,18,0,0,0
1159,"2023-09-18 19:33:23.409859",888,232,18,0,0,0
1160,"2023-09-18 19:33:24.296296",858,226,18,0,0,0
1161,"2023-09-18 19:33:25.151796",858,226,18,0,0,0
1162,"2023-09-18 19:33:26.016859",858,226,18,0,0,0
1163,"2023-09-18 19:33:26.901497",906,234,24,0,0,0
1164,"2023-09-18 19:33:27.744959",906,234,24,0,0,0
1165,"2023-09-18 19:33:28.581822",906,234,24,0,0,0
1166,"2023-09-18 19:33:29.493789",894,232,26,0,0,0
1167,"2023-09-18 19:33:30.327096",894,232,26,0,0,0
1168,"2023-09-18 19:33:31.158649",894,232,26,0,0,0
1169,"2023-09-18 19:33:32.092976",900,232,30,0,0,0
1170,"2023-09-18 19:33:32.906130",900,232,30,0,0,0
1171,"2023-09-18 19:33:33.745242",900,232,30,0,0,0
1172,"2023-09-18 19:33:34.658374",936,248,34,0,0,0
1173,"2023-09-18 19:33:35.489355",936,248,34,0,0,0
1174,"2023-09-18 19:33:36.329346",936,248,34,0,0,0
1175,"2023-09-18 19:33:37.232825",936,252,30,0,0,0
1176,"2023-09-18 19:33:38.066060",936,252,30,0,0,0
1177,"2023-09-18 19:33:38.898494",936,252,30,0,0,0
1178,"2023-09-18 19:33:39.812457",966,258,30,0,0,0
1179,"2023-09-18 19:33:40.640966",966,258,30,0,0,0
1180,"2023-09-18 19:33:41.487116",966,258,30,0,0,0
1181,"2023-09-18 19:33:42.405262",906,238,26,0,0,0
1182,"2023-09-18 19:33:43.231704",906,238,26,0,0,0
1183,"2023-09-18 19:33:44.052664",906,238,26,0,0,0
1184,"2023-09-18 19:33:44.977691",906,236,22,0,0,0
1185,"2023-09-18 19:33:45.823869",906,236,22,0,0,0
1186,"2023-09-18 19:33:46.649271",906,236,22,0,0,0
1187,"2023-09-18 19:33:47.586899",876,226,24,0,0,0
1188,"2023-09-18 19:33:48.409734",876,226,24,0,0,0
1189,"2023-09-18 19:33:49.236102",876,226,24,0,0,0
1190,"2023-09-18 19:33:50.154618",882,228,32,2,0,0
1191,"2023-09-18 19:33:50.961486",882,228,32,2,0,0
1192,"2023-09-18 19:33:51.824008",882,228,32,2,0,0
1193,"2023-09-18 19:33:52.729943",858,220,22,2,0,0
1194,"2023-09-18 19:33:53.546567",858,220,22,2,0,0
1195,"2023-09-18 19:33:54.378047",858,220,22,2,0,0
1196,"2023-09-18 19:33:55.289344",906,230,20,2,0,0
1197,"2023-09-18 19:33:56.127881",906,230,20,2,0,0
1198,"2023-09-18 19:33:56.971519",906,230,20,2,0,0
1199,"2023-09-18 19:33:57.876961",888,226,22,2,0,0
1200,"2023-09-18 19:33:58.710904",888,226,22,2,0,0
1201,"2023-09-18 19:33:59.550517",888,226,22,2,0,0
1202,"2023-09-18 19:34:00.457072",930,226,20,2,0,0
1203,"2023-09-18 19:34:01.295056",930,226,20,2,0,0
1204,"2023-09-18 19:34:02.129620",930,226,20,2,0,0
1205,"2023-09-18 19:34:03.067229",954,232,22,2,0,0
1206,"2023-09-18 19:34:03.882661",954,232,22,2,0,0
1207,"2023-09-18 19:34:04.713377",954,232,22,2,0,0
1208,"2023-09-18 19:34:05.634607",978,242,26,2,0,0
1209,"2023-09-18 19:34:06.580339",978,242,26,2,0,0
1210,"2023-09-18 19:34:07.316823",978,242,26,2,0,0
1211,"2023-09-18 19:34:08.200113",1050,270,28,2,0,0
1212,"2023-09-18 19:34:09.029512",1050,270,28,2,0,0
1213,"2023-09-18 19:34:09.869132",1050,270,28,2,0,0
1214,"2023-09-18 19:34:10.772865",1050,260,30,6,0,0
1215,"2023-09-18 19:34:11.592153",1050,260,30,6,0,0
1216,"2023-09-18 19:34:12.447802",1050,260,30,6,0,0
1217,"2023-09-18 19:34:13.363578",1044,260,30,6,0,0
1218,"2023-09-18 19:34:14.211269",1044,260,30,6,0,0
1219,"2023-09-18 19:34:15.047122",1044,260,30,6,0,0
1220,"2023-09-18 19:34:15.946756",1068,268,26,4,0,0
1221,"2023-09-18 19:34:16.792932",1068,268,26,4,0,0
1222,"2023-09-18 19:34:17.647654",1068,268,26,4,0,0
1223,"2023-09-18 19:34:18.542523",1074,276,28,4,0,0
1224,"2023-09-18 19:34:19.370699",1074,276,28,4,0,0
1225,"2023-09-18 19:34:20.203345",1074,276,28,4,0,0
1226,"2023-09-18 19:34:21.112513",1080,276,30,4,0,0
1227,"2023-09-18 19:34:22.056473",1080,276,30,4,0,0
1228,"2023-09-18 19:34:22.787703",1080,276,30,4,0,0
1229,"2023-09-18 19:34:23.690921",1092,282,28,4,0,0
1230,"2023-09-18 19:34:24.514314",1092,282,28,4,0,0
1231,"2023-09-18 19:34:25.357485",1092,282,28,4,0,0
1232,"2023-09-18 19:34:26.260674",1104,282,30,4,0,0
1233,"2023-09-18 19:34:27.103425",1104,282,30,4,0,0
1234,"2023-09-18 19:34:27.978048",1104,282,30,4,0,0
1235,"2023-09-18 19:34:28.862167",1104,280,28,4,0,0
1236,"2023-09-18 19:34:29.694887",1104,280,28,4,0,0
1237,"2023-09-18 19:34:30.538214",1104,280,28,4,0,0
1238,"2023-09-18 19:34:31.431230",1104,282,26,6,0,0
1239,"2023-09-18 19:34:32.258823",1104,282,26,6,0,0
1240,"2023-09-18 19:34:33.099582",1104,282,26,6,0,0
1241,"2023-09-18 19:34:34.017232",1092,280,26,6,0,0
1242,"2023-09-18 19:34:34.842187",1092,280,26,6,0,0
1243,"2023-09-18 19:34:35.696769",1092,280,26,6,0,0
1244,"2023-09-18 19:34:36.706246",1074,282,24,2,0,0
1245,"2023-09-18 19:34:37.427720",1074,282,24,2,0,0
1246,"2023-09-18 19:34:38.265155",1074,282,24,2,0,0
1247,"2023-09-18 19:34:39.173877",1092,292,28,2,0,0
1248,"2023-09-18 19:34:40.010718",1092,292,28,2,0,0
1249,"2023-09-18 19:34:40.844427",1092,292,28,2,0,0
1250,"2023-09-18 19:34:41.751685",1092,288,26,2,0,0
1251,"2023-09-18 19:34:42.570742",1092,288,26,2,0,0
1252,"2023-09-18 19:34:43.423097",1092,288,26,2,0,0
1253,"2023-09-18 19:34:44.328210",1146,300,36,2,0,0
1254,"2023-09-18 19:34:45.148469",1146,300,36,2,0,0
1255,"2023-09-18 19:34:45.999930",1146,300,36,2,0,0
1256,"2023-09-18 19:34:46.922666",1152,302,38,2,0,0
1257,"2023-09-18 19:34:47.769520",1152,302,38,2,0,0
1258,"2023-09-18 19:34:48.596383",1152,302,38,2,0,0
1259,"2023-09-18 19:34:49.499872",1164,308,34,2,0,0
1260,"2023-09-18 19:34:50.330904",1164,308,34,2,0,0
1261,"2023-09-18 19:34:51.157708",1164,308,34,2,0,0
1262,"2023-09-18 19:34:52.126635",1116,306,30,2,0,0
1263,"2023-09-18 19:34:52.914157",1116,306,30,2,0,0
1264,"2023-09-18 19:34:53.740338",1116,306,30,2,0,0
1265,"2023-09-18 19:34:54.652613",1146,318,36,4,0,0
1266,"2023-09-18 19:34:55.480350",1146,318,36,4,0,0
1267,"2023-09-18 19:34:56.317153",1146,318,36,4,0,0
1268,"2023-09-18 19:34:57.229654",1170,326,36,2,0,0
1269,"2023-09-18 19:34:58.104018",1170,326,36,2,0,0
1270,"2023-09-18 19:34:58.900370",1170,326,36,2,0,0
1271,"2023-09-18 19:34:59.814885",1212,332,36,2,0,0
1272,"2023-09-18 19:35:00.627495",1212,332,36,2,0,0
1273,"2023-09-18 19:35:01.501658",1212,332,36,2,0,0
1274,"2023-09-18 19:35:02.395643",1260,342,40,2,0,0
1275,"2023-09-18 19:35:03.238377",1260,342,40,2,0,0
1276,"2023-09-18 19:35:04.069608",1260,342,40,2,0,0
1277,"2023-09-18 19:35:04.961766",1296,346,36,2,0,0
1278,"2023-09-18 19:35:05.800426",1296,346,36,2,0,0
1279,"2023-09-18 19:35:06.635667",1296,346,36,2,0,0
1280,"2023-09-18 19:35:07.644642",1308,356,38,2,0,0
1281,"2023-09-18 19:35:08.374355",1308,356,38,2,0,0
1282,"2023-09-18 19:35:09.257849",1308,356,38,2,0,0
1283,"2023-09-18 19:35:10.124570",1248,330,26,2,0,0
1284,"2023-09-18 19:35:10.973689",1248,330,26,2,0,0
1285,"2023-09-18 19:35:11.786477",1248,330,26,2,0,0
1286,"2023-09-18 19:35:12.706970",1230,330,24,4,0,0
1287,"2023-09-18 19:35:13.547730",1230,330,24,4,0,0
1288,"2023-09-18 19:35:14.374262",1230,330,24,4,0,0
1289,"2023-09-18 19:35:15.296027",1248,334,26,4,0,0
1290,"2023-09-18 19:35:16.139588",1248,334,26,4,0,0
1291,"2023-09-18 19:35:16.953151",1248,334,26,4,0,0
1292,"2023-09-18 19:35:17.866992",1284,342,26,4,0,0
1293,"2023-09-18 19:35:18.694192",1284,342,26,4,0,0
1294,"2023-09-18 19:35:19.537372",1284,342,26,4,0,0
1295,"2023-09-18 19:35:20.442268",1272,342,24,2,0,0
1296,"2023-09-18 19:35:21.279012",1272,342,24,2,0,0
1297,"2023-09-18 19:35:22.124478",1272,342,24,2,0,0
1298,"2023-09-18 19:35:23.150613",1248,330,28,2,0,0
1299,"2023-09-18 19:35:23.860475",1248,330,28,2,0,0
1300,"2023-09-18 19:35:24.692825",1248,330,28,2,0,0
1301,"2023-09-18 19:35:25.597108",1218,324,28,2,0,0
1302,"2023-09-18 19:35:26.438910",1218,324,28,2,0,0
1303,"2023-09-18 19:35:27.271478",1218,324,28,2,0,0
1304,"2023-09-18 19:35:28.200255",1170,316,28,4,0,0
1305,"2023-09-18 19:35:29.018836",1170,316,28,4,0,0
1306,"2023-09-18 19:35:29.871733",1170,316,28,4,0,0
1307,"2023-09-18 19:35:30.773316",1146,306,32,4,0,0
1308,"2023-09-18 19:35:31.608112",1146,306,32,4,0,0
1309,"2023-09-18 19:35:32.439399",1146,306,32,4,0,0
1310,"2023-09-18 19:35:33.363729",1140,296,30,4,0,0
1311,"2023-09-18 19:35:34.197495",1140,296,30,4,0,0
1312,"2023-09-18 19:35:35.040001",1140,296,30,4,0,0
1313,"2023-09-18 19:35:35.929030",1176,316,32,4,0,0
1314,"2023-09-18 19:35:36.753543",1176,316,32,4,0,0
1315,"2023-09-18 19:35:37.610219",1176,316,32,4,0,0
1316,"2023-09-18 19:35:38.539739",1188,312,32,4,0,0
1317,"2023-09-18 19:35:39.344632",1188,312,32,4,0,0
1318,"2023-09-18 19:35:40.181513",1188,312,32,4,0,0
1319,"2023-09-18 19:35:41.084180",1206,316,36,4,0,0
1320,"2023-09-18 19:35:41.924254",1206,316,36,4,0,0
1321,"2023-09-18 19:35:42.761979",1206,316,36,4,0,0
1322,"2023-09-18 19:35:43.664747",1206,308,36,4,0,0
1323,"2023-09-18 19:35:44.518633",1206,308,36,4,0,0
1324,"2023-09-18 19:35:45.348671",1206,308,36,4,0,0
1325,"2023-09-18 19:35:46.257307",1254,318,34,4,0,0
1326,"2023-09-18 19:35:47.096511",1254,318,34,4,0,0
1327,"2023-09-18 19:35:47.936585",1254,318,34,4,0,0
1328,"2023-09-18 19:35:48.835894",1266,322,30,4,0,0
1329,"2023-09-18 19:35:49.664963",1266,322,30,4,0,0
1330,"2023-09-18 19:35:50.511337",1266,322,30,4,0,0
1331,"2023-09-18 19:35:51.400543",1266,318,30,4,0,0
1332,"2023-09-18 19:35:52.244542",1266,318,30,4,0,0
1333,"2023-09-18 19:35:53.210099",1266,318,30,4,0,0
1334,"2023-09-18 19:35:53.998688",1290,322,38,2,0,0
1335,"2023-09-18 19:35:54.809109",1290,322,38,2,0,0
1336,"2023-09-18 19:35:55.670833",1290,322,38,2,0,0
1337,"2023-09-18 19:35:56.585681",1326,332,36,2,0,0
1338,"2023-09-18 19:35:57.422247",1326,332,36,2,0,0
1339,"2023-09-18 19:35:58.251175",1326,332,36,2,0,0
1340,"2023-09-18 19:35:59.149733",1338,332,38,2,0,0
1341,"2023-09-18 19:35:59.999992",1338,332,38,2,0,0
1342,"2023-09-18 19:36:00.836251",1338,332,38,2,0,0
1343,"2023-09-18 19:36:01.740969",1332,334,40,2,0,0
1344,"2023-09-18 19:36:02.577168",1332,334,40,2,0,0
1345,"2023-09-18 19:36:03.429800",1332,334,40,2,0,0
1346,"2023-09-18 19:36:04.328113",1356,348,40,0,0,0
1347,"2023-09-18 19:36:05.165593",1356,348,40,0,0,0
1348,"2023-09-18 19:36:05.981436",1356,348,40,0,0,0
1349,"2023-09-18 19:36:06.889537",1362,340,38,2,2,2
1350,"2023-09-18 19:36:07.730322",1362,340,38,2,2,2
1351,"2023-09-18 19:36:08.655561",1362,340,38,2,2,2
1352,"2023-09-18 19:36:09.457148",1344,346,40,2,2,2
1353,"2023-09-18 19:36:10.290049",1344,346,40,2,2,2
1354,"2023-09-18 19:36:11.139547",1344,346,40,2,2,2
1355,"2023-09-18 19:36:12.047043",1302,330,40,2,2,2
1356,"2023-09-18 19:36:12.903267",1302,330,40,2,2,2
1357,"2023-09-18 19:36:13.741684",1302,330,40,2,2,2
1358,"2023-09-18 19:36:14.645861",1314,332,38,2,2,2
1359,"2023-09-18 19:36:15.481058",1314,332,38,2,2,2
1360,"2023-09-18 19:36:16.324706",1314,332,38,2,2,2
1361,"2023-09-18 19:36:17.211006",1374,336,38,2,2,2
1362,"2023-09-18 19:36:18.056985",1374,336,38,2,2,2
1363,"2023-09-18 19:36:18.916323",1374,336,38,2,2,2
1364,"2023-09-18 19:36:19.798872",1338,322,24,2,2,2
1365,"2023-09-18 19:36:20.613686",1338,322,24,2,2,2
1366,"2023-09-18 19:36:21.488408",1338,322,24,2,2,2
1367,"2023-09-18 19:36:22.382648",1320,322,20,2,2,2
1368,"2023-09-18 19:36:23.232127",1320,322,20,2,2,2
1369,"2023-09-18 19:36:24.059360",1320,322,20,2,2,2
1370,"2023-09-18 19:36:24.949332",1332,330,22,2,2,2
1371,"2023-09-18 19:36:25.789853",1332,330,22,2,2,2
1372,"2023-09-18 19:36:26.627813",1332,330,22,2,2,2
1373,"2023-09-18 19:36:27.522167",1374,330,22,2,2,2
1374,"2023-09-18 19:36:28.360601",1374,330,22,2,2,2
1375,"2023-09-18 19:36:29.209844",1374,330,22,2,2,2
1376,"2023-09-18 19:36:30.115934",1374,336,24,2,2,2
1377,"2023-09-18 19:36:30.954246",1374,336,24,2,2,2
1378,"2023-09-18 19:36:31.812572",1374,336,24,2,2,2
1379,"2023-09-18 19:36:32.701909",1344,336,22,0,0,0
1380,"2023-09-18 19:36:33.543074",1344,336,22,0,0,0
1381,"2023-09-18 19:36:34.370881",1344,336,22,0,0,0
1382,"2023-09-18 19:36:35.270964",1392,350,22,0,0,0
1383,"2023-09-18 19:36:36.113714",1392,350,22,0,0,0
1384,"2023-09-18 19:36:36.953033",1392,350,22,0,0,0
1385,"2023-09-18 19:36:37.870805",1386,344,20,0,0,0
1386,"2023-09-18 19:36:38.704423",1386,344,20,0,0,0
1387,"2023-09-18 19:36:39.616030",1386,344,20,0,0,0
1388,"2023-09-18 19:36:40.428507",1428,360,24,0,0,0
1389,"2023-09-18 19:36:41.282422",1428,360,24,0,0,0
1390,"2023-09-18 19:36:42.120865",1428,360,24,0,0,0
1391,"2023-09-18 19:36:43.014543",1404,366,26,0,0,0
1392,"2023-09-18 19:36:43.870864",1404,366,26,0,0,0
1393,"2023-09-18 19:36:44.706583",1404,366,26,0,0,0
1394,"2023-09-18 19:36:45.605648",1476,394,32,0,0,0
1395,"2023-09-18 19:36:46.435742",1476,394,32,0,0,0
1396,"2023-09-18 19:36:47.268748",1476,394,32,0,0,0
1397,"2023-09-18 19:36:48.187851",1518,406,32,0,0,0
1398,"2023-09-18 19:36:49.017140",1518,406,32,0,0,0
1399,"2023-09-18 19:36:49.848640",1518,406,32,0,0,0
1400,"2023-09-18 19:36:50.748296",1566,418,30,0,0,0
1401,"2023-09-18 19:36:51.588253",1566,418,30,0,0,0
1402,"2023-09-18 19:36:52.448007",1566,418,30,0,0,0
1403,"2023-09-18 19:36:53.317306",1512,404,28,0,0,0
1404,"2023-09-18 19:36:54.192473",1512,404,28,0,0,0
1405,"2023-09-18 19:36:55.011196",1512,404,28,0,0,0
1406,"2023-09-18 19:36:55.913749",1542,402,32,0,0,0
1407,"2023-09-18 19:36:56.749566",1542,402,32,0,0,0
1408,"2023-09-18 19:36:57.565767",1542,402,32,0,0,0
1409,"2023-09-18 19:36:58.494263",1536,404,34,0,0,0
1410,"2023-09-18 19:36:59.351932",1536,404,34,0,0,0
1411,"2023-09-18 19:37:00.168351",1536,404,34,0,0,0
1412,"2023-09-18 19:37:01.076305",1512,398,34,0,0,0
1413,"2023-09-18 19:37:01.919190",1512,398,34,0,0,0
1414,"2023-09-18 19:37:02.749877",1512,398,34,0,0,0
1415,"2023-09-18 19:37:03.673124",1542,410,36,0,0,0
1416,"2023-09-18 19:37:04.500915",1542,410,36,0,0,0
1417,"2023-09-18 19:37:05.339114",1542,410,36,0,0,0
1418,"2023-09-18 19:37:06.249774",1494,398,32,0,0,0
1419,"2023-09-18 19:37:07.057948",1494,398,32,0,0,0
1420,"2023-09-18 19:37:07.927271",1494,398,32,0,0,0
1421,"2023-09-18 19:37:08.812614",1482,392,32,2,0,0
1422,"2023-09-18 19:37:09.660426",1482,392,32,2,0,0
1423,"2023-09-18 19:37:10.508574",1482,392,32,2,0,0
1424,"2023-09-18 19:37:11.412311",1452,378,26,2,0,0
1425,"2023-09-18 19:37:12.250405",1452,378,26,2,0,0
1426,"2023-09-18 19:37:13.079977",1452,378,26,2,0,0
1427,"2023-09-18 19:37:14.000299",1464,380,30,2,0,0
1428,"2023-09-18 19:37:14.822396",1464,380,30,2,0,0
1429,"2023-09-18 19:37:15.665368",1464,380,30,2,0,0
1430,"2023-09-18 19:37:16.564811",1446,370,28,2,0,0
1431,"2023-09-18 19:37:17.404682",1446,370,28,2,0,0
1432,"2023-09-18 19:37:18.261870",1446,370,28,2,0,0
1433,"2023-09-18 19:37:19.164582",1512,396,30,2,0,0
1434,"2023-09-18 19:37:20.000541",1512,396,30,2,0,0
1435,"2023-09-18 19:37:20.814218",1512,396,30,2,0,0
1436,"2023-09-18 19:37:21.735744",1488,394,24,2,0,0
1437,"2023-09-18 19:37:22.551007",1488,394,24,2,0,0
1438,"2023-09-18 19:37:23.412974",1488,394,24,2,0,0
1439,"2023-09-18 19:37:24.343767",1536,390,28,4,0,0
1440,"2023-09-18 19:37:25.147243",1536,390,28,4,0,0
1441,"2023-09-18 19:37:25.996154",1536,390,28,4,0,0
1442,"2023-09-18 19:37:26.900702",1590,402,30,4,0,0
1443,"2023-09-18 19:37:27.747060",1590,402,30,4,0,0
1444,"2023-09-18 19:37:28.576526",1590,402,30,4,0,0
1445,"2023-09-18 19:37:29.483551",1632,414,30,4,0,0
1446,"2023-09-18 19:37:30.316523",1632,414,30,4,0,0
1447,"2023-09-18 19:37:31.154786",1632,414,30,4,0,0
1448,"2023-09-18 19:37:32.072180",1626,408,30,4,0,0
1449,"2023-09-18 19:37:32.893485",1626,408,30,4,0,0
1450,"2023-09-18 19:37:33.719583",1626,408,30,4,0,0
1451,"2023-09-18 19:37:34.654594",1692,430,28,2,0,0
1452,"2023-09-18 19:37:35.487005",1692,430,28,2,0,0
1453,"2023-09-18 19:37:36.317697",1692,430,28,2,0,0
1454,"2023-09-18 19:37:37.230331",1728,442,32,2,0,0
1455,"2023-09-18 19:37:38.039969",1728,442,32,2,0,0
1456,"2023-09-18 19:37:38.905585",1728,442,32,2,0,0
1457,"2023-09-18 19:37:39.815252",1764,452,30,2,0,0
1458,"2023-09-18 19:37:40.649297",1764,452,30,2,0,0
1459,"2023-09-18 19:37:41.470202",1764,452,30,2,0,0
1460,"2023-09-18 19:37:42.380842",1824,474,30,2,0,0
1461,"2023-09-18 19:37:43.221308",1824,474,30,2,0,0
1462,"2023-09-18 19:37:44.048920",1824,474,30,2,0,0
1463,"2023-09-18 19:37:44.958315",1860,480,28,2,0,0
1464,"2023-09-18 19:37:45.793828",1860,480,28,2,0,0
1465,"2023-09-18 19:37:46.625724",1860,480,28,2,0,0
1466,"2023-09-18 19:37:47.545572",1818,466,26,2,0,0
1467,"2023-09-18 19:37:48.383112",1818,466,26,2,0,0
1468,"2023-09-18 19:37:49.219247",1818,466,26,2,0,0
1469,"2023-09-18 19:37:50.129286",1860,488,20,2,0,0
1470,"2023-09-18 19:37:50.960017",1860,488,20,2,0,0
1471,"2023-09-18 19:37:51.790027",1860,488,20,2,0,0
1472,"2023-09-18 19:37:52.703121",1848,484,20,2,0,0
1473,"2023-09-18 19:37:53.536737",1848,484,20,2,0,0
1474,"2023-09-18 19:37:54.402393",1848,484,20,2,0,0
1475,"2023-09-18 19:37:55.281823",1836,476,24,2,0,0
1476,"2023-09-18 19:37:56.110519",1836,476,24,2,0,0
1477,"2023-09-18 19:37:56.951757",1836,476,24,2,0,0
1478,"2023-09-18 19:37:57.871143",1896,504,32,2,0,0
1479,"2023-09-18 19:37:58.695696",1896,504,32,2,0,0
1480,"2023-09-18 19:37:59.555893",1896,504,32,2,0,0
1481,"2023-09-18 19:38:00.441040",1842,486,32,2,0,0
1482,"2023-09-18 19:38:01.270656",1842,486,32,2,0,0
1483,"2023-09-18 19:38:02.107226",1842,486,32,2,0,0
1484,"2023-09-18 19:38:03.027770",1842,486,32,2,0,0
1485,"2023-09-18 19:38:03.860847",1842,486,32,2,0,0
1486,"2023-09-18 19:38:04.730693",1842,486,32,2,0,0
1487,"2023-09-18 19:38:05.599137",1752,462,32,2,0,0
1488,"2023-09-18 19:38:06.435552",1752,462,32,2,0,0
1489,"2023-09-18 19:38:07.309436",1752,462,32,2,0,0
1490,"2023-09-18 19:38:08.208779",1668,448,32,2,0,0
1491,"2023-09-18 19:38:09.030891",1668,448,32,2,0,0
1492,"2023-09-18 19:38:09.870591",1668,448,32,2,0,0
1493,"2023-09-18 19:38:10.885146",1662,446,34,2,0,0
1494,"2023-09-18 19:38:11.582856",1662,446,34,2,0,0
1495,"2023-09-18 19:38:12.436564",1662,446,34,2,0,0
1496,"2023-09-18 19:38:13.355693",1722,462,40,2,0,0
1497,"2023-09-18 19:38:14.174274",1722,462,40,2,0,0
1498,"2023-09-18 19:38:15.011365",1722,462,40,2,0,0
1499,"2023-09-18 19:38:15.925041",1644,440,38,0,0,0
1500,"2023-09-18 19:38:16.735751",1644,440,38,0,0,0
1501,"2023-09-18 19:38:17.596848",1644,440,38,0,0,0
1502,"2023-09-18 19:38:18.511303",1644,442,34,0,0,0
1503,"2023-09-18 19:38:19.359761",1644,442,34,0,0,0
1504,"2023-09-18 19:38:20.176393",1644,442,34,0,0,0
1505,"2023-09-18 19:38:21.066932",1626,446,30,0,0,0
1506,"2023-09-18 19:38:21.916896",1626,446,30,0,0,0
1507,"2023-09-18 19:38:22.761751",1626,446,30,0,0,0
1508,"2023-09-18 19:38:23.665188",1596,430,22,0,0,0
1509,"2023-09-18 19:38:24.509629",1596,430,22,0,0,0
1510,"2023-09-18 19:38:25.321681",1596,430,22,0,0,0
1511,"2023-09-18 19:38:26.380676",1596,426,24,0,0,0
1512,"2023-09-18 19:38:27.074608",1596,426,24,0,0,0
1513,"2023-09-18 19:38:27.913996",1596,426,24,0,0,0
1514,"2023-09-18 19:38:28.819156",1596,430,22,0,0,0
1515,"2023-09-18 19:38:29.688635",1596,430,22,0,0,0
1516,"2023-09-18 19:38:30.535263",1596,430,22,0,0,0
1517,"2023-09-18 19:38:31.405122",1656,440,22,0,0,0
1518,"2023-09-18 19:38:32.229788",1656,440,22,0,0,0
1519,"2023-09-18 19:38:33.083999",1656,440,22,0,0,0
1520,"2023-09-18 19:38:33.966522",1746,452,20,0,0,0
1521,"2023-09-18 19:38:34.820044",1746,452,20,0,0,0
1522,"2023-09-18 19:38:35.656587",1746,452,20,0,0,0
1523,"2023-09-18 19:38:36.555926",1710,442,18,0,0,0
1524,"2023-09-18 19:38:37.404165",1710,442,18,0,0,0
1525,"2023-09-18 19:38:38.231020",1710,442,18,0,0,0
1526,"2023-09-18 19:38:39.138371",1752,458,18,0,0,0
1527,"2023-09-18 19:38:39.980269",1752,458,18,0,0,0
1528,"2023-09-18 19:38:40.814538",1752,458,18,0,0,0
1529,"2023-09-18 19:38:41.770602",1776,470,20,2,0,0
1530,"2023-09-18 19:38:42.570121",1776,470,20,2,0,0
1531,"2023-09-18 19:38:43.404809",1776,470,20,2,0,0
1532,"2023-09-18 19:38:44.309631",1794,476,20,2,0,0
1533,"2023-09-18 19:38:45.138250",1794,476,20,2,0,0
1534,"2023-09-18 19:38:45.943390",1794,476,20,2,0,0
1535,"2023-09-18 19:38:46.875538",1902,496,26,2,0,0
1536,"2023-09-18 19:38:47.713712",1902,496,26,2,0,0
1537,"2023-09-18 19:38:48.556339",1902,496,26,2,0,0
1538,"2023-09-18 19:38:49.476631",1926,500,26,2,0,0
1539,"2023-09-18 19:38:50.295724",1926,500,26,2,0,0
1540,"2023-09-18 19:38:51.149683",1926,500,26,2,0,0
1541,"2023-09-18 19:38:52.030835",1920,512,24,2,0,0
1542,"2023-09-18 19:38:52.885009",1920,512,24,2,0,0
1543,"2023-09-18 19:38:53.723234",1920,512,24,2,0,0
1544,"2023-09-18 19:38:54.642381",1944,512,24,2,0,0
1545,"2023-09-18 19:38:55.482510",1944,512,24,2,0,0
1546,"2023-09-18 19:38:56.298008",1944,512,24,2,0,0
1547,"2023-09-18 19:38:57.210881",1950,514,22,2,0,0
1548,"2023-09-18 19:38:58.043624",1950,514,22,2,0,0
1549,"2023-09-18 19:38:58.891860",1950,514,22,2,0,0
1550,"2023-09-18 19:38:59.784664",1908,504,24,2,0,0
1551,"2023-09-18 19:39:00.624972",1908,504,24,2,0,0
1552,"2023-09-18 19:39:01.451284",1908,504,24,2,0,0
1553,"2023-09-18 19:39:02.362660",1896,506,26,2,0,0
1554,"2023-09-18 19:39:03.201871",1896,506,26,2,0,0
1555,"2023-09-18 19:39:04.046021",1896,506,26,2,0,0
1556,"2023-09-18 19:39:04.953954",1956,512,24,2,0,0
1557,"2023-09-18 19:39:05.748675",1956,512,24,2,0,0
1558,"2023-09-18 19:39:06.608008",1956,512,24,2,0,0
1559,"2023-09-18 19:39:07.520635",2034,538,32,0,0,0
1560,"2023-09-18 19:39:08.355744",2034,538,32,0,0,0
1561,"2023-09-18 19:39:09.188911",2034,538,32,0,0,0
1562,"2023-09-18 19:39:10.130091",2064,548,36,0,0,0
1563,"2023-09-18 19:39:10.958254",2064,548,36,0,0,0
1564,"2023-09-18 19:39:11.883744",2064,548,36,0,0,0
1565,"2023-09-18 19:39:12.659922",1974,534,34,0,0,0
1566,"2023-09-18 19:39:13.527964",1974,534,34,0,0,0
1567,"2023-09-18 19:39:14.362499",1974,534,34,0,0,0
1568,"2023-09-18 19:39:15.268337",1968,540,40,0,0,0
1569,"2023-09-18 19:39:16.103821",1968,540,40,0,0,0
1570,"2023-09-18 19:39:16.946538",1968,540,40,0,0,0
1571,"2023-09-18 19:39:17.851363",2028,540,40,0,0,0
1572,"2023-09-18 19:39:18.673049",2028,540,40,0,0,0
