"id","datetime","pm0_3","pm0_5","pm1","pm2_5","pm5","pm10"
"1","2023-09-09 15:20:13.894023","0","0","0","0","0","0"
"2","2023-09-09 15:20:14.243283","390","114","36","8","0","0"
"3","2023-09-09 15:20:15.067808","378","110","32","8","0","0"
"4","2023-09-09 15:20:15.898025","378","110","32","8","0","0"
"5","2023-09-09 15:20:16.838318","378","110","32","8","0","0"
"6","2023-09-09 15:20:17.648700","366","106","26","6","0","0"
"7","2023-09-09 15:20:18.480106","366","106","26","6","0","0"
"8","2023-09-09 15:20:19.325280","366","106","26","6","0","0"
"9","2023-09-09 15:20:20.234004","336","94","18","6","0","0"
"10","2023-09-09 15:20:21.056830","336","94","18","6","0","0"
"11","2023-09-09 15:20:21.921327","336","94","18","6","0","0"
"12","2023-09-09 15:20:22.812891","348","98","20","6","0","0"
"13","2023-09-09 15:20:23.652894","348","98","20","6","0","0"
"14","2023-09-09 15:20:24.486903","348","98","20","6","0","0"
"15","2023-09-09 15:20:25.404528","342","104","22","6","0","0"
"16","2023-09-09 15:20:26.237504","342","104","22","6","0","0"
"17","2023-09-09 15:20:27.083932","342","104","22","6","0","0"
"18","2023-09-09 15:20:27.991000","366","112","22","6","0","0"
"19","2023-09-09 15:20:28.843822","366","112","22","6","0","0"
"20","2023-09-09 15:20:29.678185","366","112","22","6","0","0"
"21","2023-09-09 15:20:30.582299","360","106","22","6","0","0"
"22","2023-09-09 15:20:31.416755","360","106","22","6","0","0"
"23","2023-09-09 15:20:32.270468","360","106","22","6","0","0"
"24","2023-09-09 15:20:33.152890","324","98","22","6","0","0"
"25","2023-09-09 15:20:34.043516","324","98","22","6","0","0"
"26","2023-09-09 15:20:34.844190","324","98","22","6","0","0"
"27","2023-09-09 15:20:35.749874","294","90","12","0","0","0"
"28","2023-09-09 15:20:36.581565","294","90","12","0","0","0"
"29","2023-09-09 15:20:37.421985","294","90","12","0","0","0"
"30","2023-09-09 15:20:38.331589","282","84","10","0","0","0"
"31","2023-09-09 15:20:39.159516","282","84","10","0","0","0"
"32","2023-09-09 15:20:40.014142","282","84","10","0","0","0"
"33","2023-09-09 15:20:40.894086","282","84","16","0","0","0"
"34","2023-09-09 15:20:41.737266","282","84","16","0","0","0"
"35","2023-09-09 15:20:42.553377","282","84","16","0","0","0"
"36","2023-09-09 15:20:43.478299","288","86","18","0","0","0"
"37","2023-09-09 15:20:44.318409","288","86","18","0","0","0"
"38","2023-09-09 15:20:45.157390","288","86","18","0","0","0"
"39","2023-09-09 15:20:46.063211","312","94","22","0","0","0"
"40","2023-09-09 15:20:46.904858","312","94","22","0","0","0"
"41","2023-09-09 15:20:47.749107","312","94","22","0","0","0"
"42","2023-09-09 15:20:48.640981","306","94","20","0","0","0"
"43","2023-09-09 15:20:49.460311","306","94","20","0","0","0"
"44","2023-09-09 15:20:50.323871","306","94","20","0","0","0"
"45","2023-09-09 15:20:51.227501","288","86","18","0","0","0"
"46","2023-09-09 15:20:52.073117","288","86","18","0","0","0"
"47","2023-09-09 15:20:52.911693","288","86","18","0","0","0"
"48","2023-09-09 15:20:53.841932","276","82","18","0","0","0"
"49","2023-09-09 15:20:54.656359","276","82","18","0","0","0"
"50","2023-09-09 15:20:55.492703","276","82","18","0","0","0"
"51","2023-09-09 15:20:56.399623","276","84","16","0","0","0"
"52","2023-09-09 15:20:57.242819","276","84","16","0","0","0"
"53","2023-09-09 15:20:58.090161","276","84","16","0","0","0"
"54","2023-09-09 15:20:58.972717","306","94","18","0","0","0"
"55","2023-09-09 15:20:59.814373","306","94","18","0","0","0"
"56","2023-09-09 15:21:00.646695","306","94","18","0","0","0"
"57","2023-09-09 15:21:01.572668","306","92","18","0","0","0"
"58","2023-09-09 15:21:02.416120","306","92","18","0","0","0"
"59","2023-09-09 15:21:03.252685","306","92","18","0","0","0"
"60","2023-09-09 15:21:04.157797","300","92","20","0","0","0"
"61","2023-09-09 15:21:04.992556","300","92","20","0","0","0"
"62","2023-09-09 15:21:05.843828","300","92","20","0","0","0"
"63","2023-09-09 15:21:06.739796","288","88","14","0","0","0"
"64","2023-09-09 15:21:07.574555","288","88","14","0","0","0"
"65","2023-09-09 15:21:08.421222","288","88","14","0","0","0"
"66","2023-09-09 15:21:09.336250","288","88","16","2","0","0"
"67","2023-09-09 15:21:10.154903","288","88","16","2","0","0"
"68","2023-09-09 15:21:11.089559","288","88","16","2","0","0"
"69","2023-09-09 15:21:11.905268","270","84","12","2","0","0"
"70","2023-09-09 15:21:12.739309","270","84","12","2","0","0"
"71","2023-09-09 15:21:13.575698","270","84","12","2","0","0"
"72","2023-09-09 15:21:14.453990","270","82","12","2","0","0"
"73","2023-09-09 15:21:15.326499","270","82","12","2","0","0"
"74","2023-09-09 15:21:16.157816","270","82","12","2","0","0"
"75","2023-09-09 15:21:17.065577","288","86","14","4","0","0"
"76","2023-09-09 15:21:17.911292","288","86","14","4","0","0"
"77","2023-09-09 15:21:18.713164","288","86","14","4","0","0"
"78","2023-09-09 15:21:19.640462","300","88","16","4","0","0"
"79","2023-09-09 15:21:20.485011","300","88","16","4","0","0"
"80","2023-09-09 15:21:21.337085","300","88","16","4","0","0"
"81","2023-09-09 15:21:22.238901","306","92","16","4","0","0"
"82","2023-09-09 15:21:23.057590","306","92","16","4","0","0"
"83","2023-09-09 15:21:23.907373","306","92","16","4","0","0"
"84","2023-09-09 15:21:24.815093","288","82","14","4","0","0"
"85","2023-09-09 15:21:25.645500","288","82","14","4","0","0"
"86","2023-09-09 15:21:26.492777","288","82","14","4","0","0"
"87","2023-09-09 15:21:27.655697","288","84","14","4","0","0"
"88","2023-09-09 15:21:28.412458","288","84","14","4","0","0"
"89","2023-09-09 15:21:29.234302","288","84","14","4","0","0"
"90","2023-09-09 15:21:30.144115","282","82","14","4","0","0"
"91","2023-09-09 15:21:30.979623","282","82","14","4","0","0"
"92","2023-09-09 15:21:31.838038","282","82","14","4","0","0"
"93","2023-09-09 15:21:32.576096","300","88","16","4","0","0"
"94","2023-09-09 15:21:33.424927","300","88","16","4","0","0"
"95","2023-09-09 15:21:34.256302","300","88","16","4","0","0"
"96","2023-09-09 15:21:35.176387","306","90","16","2","0","0"
"97","2023-09-09 15:21:35.996329","306","90","16","2","0","0"
"98","2023-09-09 15:21:36.847246","306","90","16","2","0","0"
"99","2023-09-09 15:21:37.759044","330","98","18","2","0","0"
"100","2023-09-09 15:21:38.594730","330","98","18","2","0","0"
"101","2023-09-09 15:21:39.410851","330","98","18","2","0","0"
"102","2023-09-09 15:21:40.328740","336","100","18","2","0","0"
"103","2023-09-09 15:21:41.158318","336","100","18","2","0","0"
"104","2023-09-09 15:21:42.012934","336","100","18","2","0","0"
"105","2023-09-09 15:21:42.924100","306","92","18","0","0","0"
"106","2023-09-09 15:21:43.768021","306","92","18","0","0","0"
"107","2023-09-09 15:21:44.601671","306","92","18","0","0","0"
"108","2023-09-09 15:21:45.483885","288","88","18","0","0","0"
"109","2023-09-09 15:21:46.423819","288","88","18","0","0","0"
"110","2023-09-09 15:21:47.161098","288","88","18","0","0","0"
"111","2023-09-09 15:21:48.072843","258","78","16","0","0","0"
"112","2023-09-09 15:21:48.915560","258","78","16","0","0","0"
"113","2023-09-09 15:21:49.758968","258","78","16","0","0","0"
"114","2023-09-09 15:21:50.670777","252","80","22","2","0","0"
"115","2023-09-09 15:21:51.509819","252","80","22","2","0","0"
"116","2023-09-09 15:21:52.335555","252","80","22","2","0","0"
"117","2023-09-09 15:21:53.240606","246","78","22","2","0","0"
"118","2023-09-09 15:21:54.077722","246","78","22","2","0","0"
"119","2023-09-09 15:21:54.928790","246","78","22","2","0","0"
"120","2023-09-09 15:21:55.840358","276","88","24","2","0","0"
"121","2023-09-09 15:21:56.670721","276","88","24","2","0","0"
"122","2023-09-09 15:21:57.505939","276","88","24","2","0","0"
"123","2023-09-09 15:21:58.420203","276","86","22","2","0","0"
"124","2023-09-09 15:21:59.254822","276","86","22","2","0","0"
"125","2023-09-09 15:22:00.098728","276","86","22","2","0","0"
"126","2023-09-09 15:22:01.013077","264","78","18","2","0","0"
"127","2023-09-09 15:22:01.851844","264","78","18","2","0","0"
"128","2023-09-09 15:22:02.708716","264","78","18","2","0","0"
"129","2023-09-09 15:22:03.576889","240","66","16","2","0","0"
"130","2023-09-09 15:22:04.422632","240","66","16","2","0","0"
"131","2023-09-09 15:22:05.244866","240","66","16","2","0","0"
"132","2023-09-09 15:22:06.169875","234","66","18","2","0","0"
"133","2023-09-09 15:22:07.011417","234","66","18","2","0","0"
"134","2023-09-09 15:22:07.856323","234","66","18","2","0","0"
"135","2023-09-09 15:22:08.755003","228","66","20","2","0","0"
"136","2023-09-09 15:22:09.593924","228","66","20","2","0","0"
"137","2023-09-09 15:22:10.428497","228","66","20","2","0","0"
"138","2023-09-09 15:22:11.352507","234","66","18","2","0","0"
"139","2023-09-09 15:22:12.174859","234","66","18","2","0","0"
"140","2023-09-09 15:22:13.031692","234","66","18","2","0","0"
"141","2023-09-09 15:22:13.923453","264","76","18","2","0","0"
"142","2023-09-09 15:22:14.750769","264","76","18","2","0","0"
"143","2023-09-09 15:22:15.606428","264","76","18","2","0","0"
"144","2023-09-09 15:22:16.521899","264","76","14","0","0","0"
"145","2023-09-09 15:22:17.446748","264","76","14","0","0","0"
"146","2023-09-09 15:22:18.175146","264","76","14","0","0","0"
"147","2023-09-09 15:22:19.087316","276","76","14","0","0","0"
"148","2023-09-09 15:22:19.932866","276","76","14","0","0","0"
"149","2023-09-09 15:22:20.771954","276","76","14","0","0","0"
"150","2023-09-09 15:22:21.676436","264","70","10","0","0","0"
"151","2023-09-09 15:22:22.506359","264","70","10","0","0","0"
"152","2023-09-09 15:22:23.347114","264","70","10","0","0","0"
"153","2023-09-09 15:22:24.259501","264","72","10","0","0","0"
"154","2023-09-09 15:22:25.103609","264","72","10","0","0","0"
"155","2023-09-09 15:22:25.937941","264","72","10","0","0","0"
"156","2023-09-09 15:22:26.859569","264","76","10","0","0","0"
"157","2023-09-09 15:22:27.679787","264","76","10","0","0","0"
"158","2023-09-09 15:22:28.515851","264","76","10","0","0","0"
"159","2023-09-09 15:22:29.422724","252","76","10","0","0","0"
"160","2023-09-09 15:22:30.267730","252","76","10","0","0","0"
"161","2023-09-09 15:22:31.081152","252","76","10","0","0","0"
"162","2023-09-09 15:22:32.003313","252","76","10","0","0","0"
"163","2023-09-09 15:22:32.850707","252","76","10","0","0","0"
"164","2023-09-09 15:22:33.679682","252","76","10","0","0","0"
"165","2023-09-09 15:22:34.592764","240","72","4","0","0","0"
"166","2023-09-09 15:22:35.400433","240","72","4","0","0","0"
"167","2023-09-09 15:22:36.273418","240","72","4","0","0","0"
"168","2023-09-09 15:22:37.177285","234","72","4","0","0","0"
"169","2023-09-09 15:22:38.058147","234","72","4","0","0","0"
"170","2023-09-09 15:22:38.864373","234","72","4","0","0","0"
"171","2023-09-09 15:22:39.768134","216","64","4","0","0","0"
"172","2023-09-09 15:22:40.598196","216","64","4","0","0","0"
"173","2023-09-09 15:22:41.440253","216","64","4","0","0","0"
"174","2023-09-09 15:22:42.341123","204","60","2","0","0","0"
"175","2023-09-09 15:22:43.188225","204","60","2","0","0","0"
"176","2023-09-09 15:22:43.999357","204","60","2","0","0","0"
"177","2023-09-09 15:22:44.928859","198","58","2","0","0","0"
"178","2023-09-09 15:22:45.764908","198","58","2","0","0","0"
"179","2023-09-09 15:22:46.599112","198","58","2","0","0","0"
"180","2023-09-09 15:22:47.518592","204","62","6","0","0","0"
"181","2023-09-09 15:22:48.351270","204","62","6","0","0","0"
"182","2023-09-09 15:22:49.194601","204","62","6","0","0","0"
"183","2023-09-09 15:22:50.104424","198","58","8","0","0","0"
"184","2023-09-09 15:22:50.936081","198","58","8","0","0","0"
"185","2023-09-09 15:22:51.778572","198","58","8","0","0","0"
"186","2023-09-09 15:22:52.682034","198","58","10","0","0","0"
"187","2023-09-09 15:22:53.496325","198","58","10","0","0","0"
"188","2023-09-09 15:22:54.367883","198","58","10","0","0","0"
"189","2023-09-09 15:22:55.267062","216","64","16","0","0","0"
"190","2023-09-09 15:22:56.110882","216","64","16","0","0","0"
"191","2023-09-09 15:22:56.943688","216","64","16","0","0","0"
"192","2023-09-09 15:22:57.849773","216","64","18","0","0","0"
"193","2023-09-09 15:22:58.698464","216","64","18","0","0","0"
"194","2023-09-09 15:22:59.539588","216","64","18","0","0","0"
"195","2023-09-09 15:23:00.434729","228","68","18","0","0","0"
"196","2023-09-09 15:23:01.276268","228","68","18","0","0","0"
"197","2023-09-09 15:23:02.115578","228","68","18","0","0","0"
"198","2023-09-09 15:23:03.008170","234","70","18","0","0","0"
"199","2023-09-09 15:23:03.847350","234","70","18","0","0","0"
"200","2023-09-09 15:23:04.687072","234","70","18","0","0","0"
"201","2023-09-09 15:23:05.593359","228","70","20","0","0","0"
"202","2023-09-09 15:23:06.423703","228","70","20","0","0","0"
"203","2023-09-09 15:23:07.281411","228","70","20","0","0","0"
"204","2023-09-09 15:23:08.186477","258","76","24","0","0","0"
"205","2023-09-09 15:23:09.020825","258","76","24","0","0","0"
"206","2023-09-09 15:23:09.865101","258","76","24","0","0","0"
"207","2023-09-09 15:23:10.777949","282","88","26","0","0","0"
"208","2023-09-09 15:23:11.620248","282","88","26","0","0","0"
"209","2023-09-09 15:23:12.444823","282","88","26","0","0","0"
"210","2023-09-09 15:23:13.363161","264","78","22","0","0","0"
"211","2023-09-09 15:23:14.201468","264","78","22","0","0","0"
"212","2023-09-09 15:23:15.026042","264","78","22","0","0","0"
"213","2023-09-09 15:23:15.933197","294","86","20","0","0","0"
"214","2023-09-09 15:23:16.776284","294","86","20","0","0","0"
"215","2023-09-09 15:23:17.611926","294","86","20","0","0","0"
"216","2023-09-09 15:23:18.517346","294","86","18","0","0","0"
"217","2023-09-09 15:23:19.371583","294","86","18","0","0","0"
"218","2023-09-09 15:23:20.204248","294","86","18","0","0","0"
"219","2023-09-09 15:23:21.112187","294","86","14","0","0","0"
"220","2023-09-09 15:23:21.941545","294","86","14","0","0","0"
"221","2023-09-09 15:23:22.798139","294","86","14","0","0","0"
"222","2023-09-09 15:23:23.708489","300","88","12","0","0","0"
"223","2023-09-09 15:23:24.529604","300","88","12","0","0","0"
"224","2023-09-09 15:23:25.385576","300","88","12","0","0","0"
"225","2023-09-09 15:23:26.275409","306","88","16","0","0","0"
"226","2023-09-09 15:23:27.113661","306","88","16","0","0","0"
"227","2023-09-09 15:23:27.945899","306","88","16","0","0","0"
"228","2023-09-09 15:23:28.861261","300","86","18","0","0","0"
"229","2023-09-09 15:23:29.693131","300","86","18","0","0","0"
"230","2023-09-09 15:23:30.535080","300","86","18","0","0","0"
"231","2023-09-09 15:23:31.500548","300","86","16","0","0","0"
"232","2023-09-09 15:23:32.287960","300","86","16","0","0","0"
"233","2023-09-09 15:23:33.119974","300","86","16","0","0","0"
"234","2023-09-09 15:23:34.004064","294","86","12","0","0","0"
"235","2023-09-09 15:23:34.858306","294","86","12","0","0","0"
"236","2023-09-09 15:23:35.694765","294","86","12","0","0","0"
"237","2023-09-09 15:23:36.606417","288","84","14","2","0","0"
"238","2023-09-09 15:23:37.455805","288","84","14","2","0","0"
"239","2023-09-09 15:23:38.268511","288","84","14","2","0","0"
"240","2023-09-09 15:23:39.205176","264","80","14","2","0","0"
"241","2023-09-09 15:23:40.053438","264","80","14","2","0","0"
"242","2023-09-09 15:23:40.872125","264","80","14","2","0","0"
"243","2023-09-09 15:23:41.780791","222","70","14","2","0","0"
"244","2023-09-09 15:23:42.622624","222","70","14","2","0","0"
"245","2023-09-09 15:23:43.492507","222","70","14","2","0","0"
"246","2023-09-09 15:23:44.361852","240","76","16","2","0","0"
"247","2023-09-09 15:23:45.203160","240","76","16","2","0","0"
"248","2023-09-09 15:23:46.044776","240","76","16","2","0","0"
"249","2023-09-09 15:23:46.956071","240","74","20","2","0","0"
"250","2023-09-09 15:23:47.797486","240","74","20","2","0","0"
"251","2023-09-09 15:23:48.626461","240","74","20","2","0","0"
"252","2023-09-09 15:23:49.534507","246","74","18","2","0","0"
"253","2023-09-09 15:23:50.378651","246","74","18","2","0","0"
"254","2023-09-09 15:23:51.210026","246","74","18","2","0","0"
"255","2023-09-09 15:23:52.118762","234","72","16","2","0","0"
"256","2023-09-09 15:23:52.956280","234","72","16","2","0","0"
"257","2023-09-09 15:23:53.797913","234","72","16","2","0","0"
"258","2023-09-09 15:23:54.725419","240","74","14","2","0","0"
"259","2023-09-09 15:23:55.555216","240","74","14","2","0","0"
"260","2023-09-09 15:23:56.382897","240","74","14","2","0","0"
"261","2023-09-09 15:23:57.303286","252","74","14","2","0","0"
"262","2023-09-09 15:23:58.138334","252","74","14","2","0","0"
"263","2023-09-09 15:23:58.994847","252","74","14","2","0","0"
"264","2023-09-09 15:23:59.899266","246","70","16","2","0","0"
"265","2023-09-09 15:24:00.835821","246","70","16","2","0","0"
"266","2023-09-09 15:24:01.553172","246","70","16","2","0","0"
"267","2023-09-09 15:24:02.452145","240","68","14","0","0","0"
"268","2023-09-09 15:24:03.294907","240","68","14","0","0","0"
"269","2023-09-09 15:24:04.151108","240","68","14","0","0","0"
"270","2023-09-09 15:24:05.034813","282","80","18","0","0","0"
"271","2023-09-09 15:24:05.886880","282","80","18","0","0","0"
"272","2023-09-09 15:24:06.728200","282","80","18","0","0","0"
"273","2023-09-09 15:24:07.628626","300","86","22","0","0","0"
"274","2023-09-09 15:24:08.472177","300","86","22","0","0","0"
"275","2023-09-09 15:24:09.320802","300","86","22","0","0","0"
"276","2023-09-09 15:24:10.215360","324","88","22","0","0","0"
"277","2023-09-09 15:24:11.048918","324","88","22","0","0","0"
"278","2023-09-09 15:24:11.897502","324","88","22","0","0","0"
"279","2023-09-09 15:24:12.801472","306","84","16","0","0","0"
"280","2023-09-09 15:24:13.630053","306","84","16","0","0","0"
"281","2023-09-09 15:24:14.463623","306","84","16","0","0","0"
"282","2023-09-09 15:24:15.384489","294","82","16","0","0","0"
"283","2023-09-09 15:24:16.216905","294","82","16","0","0","0"
"284","2023-09-09 15:24:17.068219","294","82","16","0","0","0"
"285","2023-09-09 15:24:17.967234","276","76","14","0","0","0"
"286","2023-09-09 15:24:18.822066","276","76","14","0","0","0"
"287","2023-09-09 15:24:19.643680","276","76","14","0","0","0"
"288","2023-09-09 15:24:20.570682","294","80","14","0","0","0"
"289","2023-09-09 15:24:21.388711","294","80","14","0","0","0"
"290","2023-09-09 15:24:22.237195","294","80","14","0","0","0"
"291","2023-09-09 15:24:23.147521","276","78","14","0","0","0"
"292","2023-09-09 15:24:23.974068","276","78","14","0","0","0"
"293","2023-09-09 15:24:24.825025","276","78","14","0","0","0"
"294","2023-09-09 15:24:25.719207","276","82","16","0","0","0"
"295","2023-09-09 15:24:26.569754","276","82","16","0","0","0"
"296","2023-09-09 15:24:27.402514","276","82","16","0","0","0"
"297","2023-09-09 15:24:28.308663","252","74","18","0","0","0"
"298","2023-09-09 15:24:29.146050","252","74","18","0","0","0"
"299","2023-09-09 15:24:29.963254","252","74","18","0","0","0"
"300","2023-09-09 15:24:30.899222","216","64","16","0","0","0"
"301","2023-09-09 15:24:31.720666","216","64","16","0","0","0"
"302","2023-09-09 15:24:32.562506","216","64","16","0","0","0"
"303","2023-09-09 15:24:33.533718","240","70","14","0","0","0"
"304","2023-09-09 15:24:34.287489","240","70","14","0","0","0"
"305","2023-09-09 15:24:35.140647","240","70","14","0","0","0"
"306","2023-09-09 15:24:36.052853","216","66","12","0","0","0"
"307","2023-09-09 15:24:36.891541","216","66","12","0","0","0"
"308","2023-09-09 15:24:37.734240","216","66","12","0","0","0"
"309","2023-09-09 15:24:38.658840","222","68","12","0","0","0"
"310","2023-09-09 15:24:39.510969","222","68","12","0","0","0"
"311","2023-09-09 15:24:40.331237","222","68","12","0","0","0"
"312","2023-09-09 15:24:41.249270","222","68","12","0","0","0"
"313","2023-09-09 15:24:42.053658","222","68","12","0","0","0"
"314","2023-09-09 15:24:42.902143","222","68","12","0","0","0"
"315","2023-09-09 15:24:43.803214","252","78","16","0","0","0"
"316","2023-09-09 15:24:44.645464","252","78","16","0","0","0"
"317","2023-09-09 15:24:45.470830","252","78","16","0","0","0"
"318","2023-09-09 15:24:46.394675","234","72","16","0","0","0"
"319","2023-09-09 15:24:47.240747","234","72","16","0","0","0"
"320","2023-09-09 15:24:48.050618","234","72","16","0","0","0"
"321","2023-09-09 15:24:49.013855","240","72","16","0","0","0"
"322","2023-09-09 15:24:49.827523","240","72","16","0","0","0"
"323","2023-09-09 15:24:50.657649","240","72","16","0","0","0"
"324","2023-09-09 15:24:51.559943","228","68","12","0","0","0"
"325","2023-09-09 15:24:52.381696","228","68","12","0","0","0"
"326","2023-09-09 15:24:53.231452","228","68","12","0","0","0"
"327","2023-09-09 15:24:54.155992","258","78","10","0","0","0"
"328","2023-09-09 15:24:54.977445","258","78","10","0","0","0"
"329","2023-09-09 15:24:55.820503","258","78","10","0","0","0"
"330","2023-09-09 15:24:56.722692","282","84","8","0","0","0"
"331","2023-09-09 15:24:57.550905","282","84","8","0","0","0"
"332","2023-09-09 15:24:58.406004","282","84","8","0","0","0"
"333","2023-09-09 15:24:59.292092","252","76","8","0","0","0"
"334","2023-09-09 15:25:00.154722","252","76","8","0","0","0"
"335","2023-09-09 15:25:01.001551","252","76","8","0","0","0"
"336","2023-09-09 15:25:01.977284","234","72","10","0","0","0"
"337","2023-09-09 15:25:02.723741","234","72","10","0","0","0"
"338","2023-09-09 15:25:03.567026","234","72","10","0","0","0"
"339","2023-09-09 15:25:04.472706","240","74","10","0","0","0"
"340","2023-09-09 15:25:05.326795","240","74","10","0","0","0"
"341","2023-09-09 15:25:06.120504","240","74","10","0","0","0"
"342","2023-09-09 15:25:07.053272","228","70","12","0","0","0"
"343","2023-09-09 15:25:07.895612","228","70","12","0","0","0"
"344","2023-09-09 15:25:08.725364","228","70","12","0","0","0"
"345","2023-09-09 15:25:09.662880","240","74","14","0","0","0"
"346","2023-09-09 15:25:10.473124","240","74","14","0","0","0"
"347","2023-09-09 15:25:11.313650","240","74","14","0","0","0"
"348","2023-09-09 15:25:12.224361","264","84","18","0","0","0"
"349","2023-09-09 15:25:13.067015","264","84","18","0","0","0"
"350","2023-09-09 15:25:13.900543","264","84","18","0","0","0"
"351","2023-09-09 15:25:14.790418","258","82","18","0","0","0"
"352","2023-09-09 15:25:15.641110","258","82","18","0","0","0"
"353","2023-09-09 15:25:16.485124","258","82","18","0","0","0"
"354","2023-09-09 15:25:17.478027","270","84","18","0","0","0"
"355","2023-09-09 15:25:18.244342","270","84","18","0","0","0"
"356","2023-09-09 15:25:19.068382","270","84","18","0","0","0"
"357","2023-09-09 15:25:19.968205","246","72","16","0","0","0"
"358","2023-09-09 15:25:20.804746","246","72","16","0","0","0"
"359","2023-09-09 15:25:21.641412","246","72","16","0","0","0"
"360","2023-09-09 15:25:22.547343","252","76","18","0","0","0"
"361","2023-09-09 15:25:23.386363","252","76","18","0","0","0"
"362","2023-09-09 15:25:24.271251","252","76","18","0","0","0"
"363","2023-09-09 15:25:25.140976","264","80","18","0","0","0"
"364","2023-09-09 15:25:25.958127","264","80","18","0","0","0"
"365","2023-09-09 15:25:26.820997","264","80","18","0","0","0"
"366","2023-09-09 15:25:27.730981","252","76","16","0","0","0"
"367","2023-09-09 15:25:28.570641","252","76","16","0","0","0"
"368","2023-09-09 15:25:29.431192","252","76","16","0","0","0"
"369","2023-09-09 15:25:30.323712","258","78","16","0","0","0"
"370","2023-09-09 15:25:31.153504","258","78","16","0","0","0"
"371","2023-09-09 15:25:31.994567","258","78","16","0","0","0"
"372","2023-09-09 15:25:32.897322","282","86","14","0","0","0"
"373","2023-09-09 15:25:33.817369","282","86","14","0","0","0"
"374","2023-09-09 15:25:34.565060","282","86","14","0","0","0"
"375","2023-09-09 15:25:35.471275","258","78","10","0","0","0"
"376","2023-09-09 15:25:36.314205","258","78","10","0","0","0"
"377","2023-09-09 15:25:37.150158","258","78","10","0","0","0"
"378","2023-09-09 15:25:38.061657","234","70","8","0","0","0"
"379","2023-09-09 15:25:38.906879","234","70","8","0","0","0"
"380","2023-09-09 15:25:39.740466","234","70","8","0","0","0"
"381","2023-09-09 15:25:40.646610","264","78","12","0","0","0"
"382","2023-09-09 15:25:41.472141","264","78","12","0","0","0"
"383","2023-09-09 15:25:42.318596","264","78","12","0","0","0"
"384","2023-09-09 15:25:43.223526","276","84","16","0","0","0"
"385","2023-09-09 15:25:44.066435","276","84","16","0","0","0"
"386","2023-09-09 15:25:44.931445","276","84","16","0","0","0"
"387","2023-09-09 15:25:45.815522","282","90","24","0","0","0"
"388","2023-09-09 15:25:46.650982","282","90","24","0","0","0"
"389","2023-09-09 15:25:47.477240","282","90","24","0","0","0"
"390","2023-09-09 15:25:48.501786","270","86","24","0","0","0"
"391","2023-09-09 15:25:49.222081","270","86","24","0","0","0"
"392","2023-09-09 15:25:50.068890","270","86","24","0","0","0"
"393","2023-09-09 15:25:50.971487","258","82","22","0","0","0"
"394","2023-09-09 15:25:51.815208","258","82","22","0","0","0"
"395","2023-09-09 15:25:52.651171","258","82","22","0","0","0"
"396","2023-09-09 15:25:53.536466","282","90","28","2","0","0"
"397","2023-09-09 15:25:54.401504","282","90","28","2","0","0"
"398","2023-09-09 15:25:55.228384","282","90","28","2","0","0"
"399","2023-09-09 15:25:56.155809","282","88","30","2","0","0"
"400","2023-09-09 15:25:56.990470","282","88","30","2","0","0"
"401","2023-09-09 15:25:57.808224","282","88","30","2","0","0"
"402","2023-09-09 15:25:58.740190","258","80","32","2","0","0"
"403","2023-09-09 15:25:59.609459","258","80","32","2","0","0"
"404","2023-09-09 15:26:00.417954","258","80","32","2","0","0"
"405","2023-09-09 15:26:01.313385","252","78","30","2","0","0"
"406","2023-09-09 15:26:02.166530","252","78","30","2","0","0"
"407","2023-09-09 15:26:02.991934","252","78","30","2","0","0"
"408","2023-09-09 15:26:03.890940","264","80","28","2","0","0"
"409","2023-09-09 15:26:04.742381","264","80","28","2","0","0"
"410","2023-09-09 15:26:05.579303","264","80","28","2","0","0"
"411","2023-09-09 15:26:06.468512","270","86","26","2","0","0"
"412","2023-09-09 15:26:07.323003","270","86","26","2","0","0"
"413","2023-09-09 15:26:08.149980","270","86","26","2","0","0"
"414","2023-09-09 15:26:09.067785","246","78","22","2","0","0"
"415","2023-09-09 15:26:09.895089","246","78","22","2","0","0"
"416","2023-09-09 15:26:10.763756","246","78","22","2","0","0"
"417","2023-09-09 15:26:11.638485","222","70","16","2","0","0"
"418","2023-09-09 15:26:12.479256","222","70","16","2","0","0"
"419","2023-09-09 15:26:13.323666","222","70","16","2","0","0"
"420","2023-09-09 15:26:14.232514","204","64","14","2","0","0"
"421","2023-09-09 15:26:15.071163","204","64","14","2","0","0"
"422","2023-09-09 15:26:15.903113","204","64","14","2","0","0"
"423","2023-09-09 15:26:16.816166","198","62","14","2","0","0"
"424","2023-09-09 15:26:17.669626","198","62","14","2","0","0"
"425","2023-09-09 15:26:18.565172","198","62","14","2","0","0"
"426","2023-09-09 15:26:19.415844","186","58","10","0","0","0"
"427","2023-09-09 15:26:20.235436","186","58","10","0","0","0"
"428","2023-09-09 15:26:21.071106","186","58","10","0","0","0"
"429","2023-09-09 15:26:21.969842","162","52","10","0","0","0"
"430","2023-09-09 15:26:22.824007","162","52","10","0","0","0"
"431","2023-09-09 15:26:23.656265","162","52","10","0","0","0"
"432","2023-09-09 15:26:24.560911","174","56","8","0","0","0"
"433","2023-09-09 15:26:25.416158","174","56","8","0","0","0"
"434","2023-09-09 15:26:26.249960","174","56","8","0","0","0"
"435","2023-09-09 15:26:27.125596","210","68","10","0","0","0"
"436","2023-09-09 15:26:28.411270","210","68","10","0","0","0"
