"id","datetime","pm1","pm2_5","pm10"
"1","2023-09-10 15:40:03.832516","0","1","1"
"2","2023-09-10 15:40:04.672466","0","1","1"
"3","2023-09-10 15:40:05.577973","0","1","1"
"4","2023-09-10 15:40:06.416953","0","1","1"
"5","2023-09-10 15:40:07.256182","0","1","1"
"6","2023-09-10 15:40:08.163068","0","1","1"
"7","2023-09-10 15:40:09.002784","0","1","1"
"8","2023-09-10 15:40:09.839578","0","1","1"
"9","2023-09-10 15:40:10.747632","0","1","1"
"10","2023-09-10 15:40:11.585020","0","1","1"
"11","2023-09-10 15:40:12.422170","0","1","1"
"12","2023-09-10 15:40:13.331742","0","1","1"
"13","2023-09-10 15:40:14.169740","0","1","1"
"14","2023-09-10 15:40:15.006635","0","1","1"
"15","2023-09-10 15:40:15.915425","0","0","0"
"16","2023-09-10 15:40:16.753273","0","0","0"
"17","2023-09-10 15:40:17.591162","0","0","0"
"18","2023-09-10 15:40:18.498459","0","0","0"
"19","2023-09-10 15:40:19.336369","0","0","0"
"20","2023-09-10 15:40:20.175521","0","0","0"
"21","2023-09-10 15:40:21.082435","0","0","0"
"22","2023-09-10 15:40:21.921108","0","0","0"
"23","2023-09-10 15:40:22.758646","0","0","0"
"24","2023-09-10 15:40:23.666215","0","0","0"
"25","2023-09-10 15:40:24.504441","0","0","0"
"26","2023-09-10 15:40:25.339795","0","0","0"
"27","2023-09-10 15:40:26.250106","0","0","0"
"28","2023-09-10 15:40:27.087773","0","0","0"
"29","2023-09-10 15:40:27.926136","0","0","0"
"30","2023-09-10 15:40:28.834598","0","0","0"
"31","2023-09-10 15:40:29.672634","0","0","0"
"32","2023-09-10 15:40:30.509832","0","0","0"
"33","2023-09-10 15:40:31.423136","0","0","0"
"34","2023-09-10 15:40:32.255533","0","0","0"
"35","2023-09-10 15:40:33.094547","0","0","0"
"36","2023-09-10 15:40:34.002138","0","0","0"
"37","2023-09-10 15:40:34.840770","0","0","0"
"38","2023-09-10 15:40:35.678488","0","0","0"
"39","2023-09-10 15:40:36.585914","0","1","1"
"40","2023-09-10 15:40:37.423441","0","1","1"
"41","2023-09-10 15:40:38.261898","0","1","1"
"42","2023-09-10 15:40:39.169226","0","1","1"
"43","2023-09-10 15:40:40.007696","0","1","1"
"44","2023-09-10 15:40:40.845417","0","1","1"
"45","2023-09-10 15:40:41.753554","0","1","1"
"46","2023-09-10 15:40:42.590870","0","1","1"
"47","2023-09-10 15:40:43.428222","0","1","1"
"48","2023-09-10 15:40:44.335777","0","1","1"
"49","2023-09-10 15:40:45.174050","0","1","1"
"50","2023-09-10 15:40:46.013103","0","1","1"
"51","2023-09-10 15:40:46.920676","0","1","1"
"52","2023-09-10 15:40:47.758578","0","1","1"
"53","2023-09-10 15:40:48.596947","0","1","1"
"54","2023-09-10 15:40:49.504153","0","1","1"
"55","2023-09-10 15:40:50.341339","0","1","1"
"56","2023-09-10 15:40:51.179463","0","1","1"
"57","2023-09-10 15:40:52.087542","0","1","1"
"58","2023-09-10 15:40:52.926242","0","1","1"
"59","2023-09-10 15:40:53.764287","0","1","1"
"60","2023-09-10 15:40:54.669754","0","0","0"
"61","2023-09-10 15:40:55.509812","0","0","0"
"62","2023-09-10 15:40:56.347358","0","0","0"
"63","2023-09-10 15:40:57.255238","0","0","0"
"64","2023-09-10 15:40:58.093778","0","1","1"
"65","2023-09-10 15:40:58.932564","0","1","1"
"66","2023-09-10 15:40:59.839163","0","2","2"
"67","2023-09-10 15:41:00.677408","0","1","1"
"68","2023-09-10 15:41:01.513258","0","1","1"
"69","2023-09-10 15:41:02.422161","0","0","0"
"70","2023-09-10 15:41:03.260346","0","0","0"
"71","2023-09-10 15:41:04.097927","0","0","0"
"72","2023-09-10 15:41:05.005975","0","0","0"
"73","2023-09-10 15:41:05.844392","0","0","0"
"74","2023-09-10 15:41:06.682941","0","0","0"
"75","2023-09-10 15:41:07.590752","0","0","0"
"76","2023-09-10 15:41:08.427998","0","0","0"
"77","2023-09-10 15:41:09.266036","0","0","0"
"78","2023-09-10 15:41:10.174265","0","0","0"
"79","2023-09-10 15:41:11.013054","0","0","0"
"80","2023-09-10 15:41:11.852821","0","0","0"
"81","2023-09-10 15:41:12.758484","1","1","1"
"82","2023-09-10 15:41:13.595880","1","1","1"
"83","2023-09-10 15:41:14.433668","1","1","1"
"84","2023-09-10 15:41:15.342255","1","1","1"
"85","2023-09-10 15:41:16.179786","1","1","1"
"86","2023-09-10 15:41:17.018411","1","1","1"
"87","2023-09-10 15:41:17.925344","1","1","1"
"88","2023-09-10 15:41:18.764597","1","1","1"
"89","2023-09-10 15:41:19.602402","1","1","1"
"90","2023-09-10 15:41:20.510733","1","1","1"
"91","2023-09-10 15:41:21.348121","1","1","1"
"92","2023-09-10 15:41:22.185665","0","0","0"
"93","2023-09-10 15:41:23.093569","0","0","0"
"94","2023-09-10 15:41:23.932460","0","0","0"
"95","2023-09-10 15:41:24.771197","1","1","1"
"96","2023-09-10 15:41:25.678069","1","1","1"
"97","2023-09-10 15:41:26.515163","1","1","1"
"98","2023-09-10 15:41:27.353470","1","1","1"
"99","2023-09-10 15:41:28.260440","1","1","1"
"100","2023-09-10 15:41:29.098576","1","1","1"
"101","2023-09-10 15:41:29.938102","1","1","1"
"102","2023-09-10 15:41:30.845739","1","1","1"
"103","2023-09-10 15:41:31.683324","1","1","1"
"104","2023-09-10 15:41:32.522240","1","1","1"
"105","2023-09-10 15:41:33.429337","1","1","1"
"106","2023-09-10 15:41:34.268540","1","1","1"
"107","2023-09-10 15:41:35.105584","1","1","1"
"108","2023-09-10 15:41:36.013011","1","1","1"
"109","2023-09-10 15:41:36.851764","1","1","1"
"110","2023-09-10 15:41:37.688953","1","1","1"
"111","2023-09-10 15:41:38.597098","0","1","1"
"112","2023-09-10 15:41:39.434769","0","1","1"
"113","2023-09-10 15:41:40.273654","0","1","1"
"114","2023-09-10 15:41:41.180203","0","1","1"
"115","2023-09-10 15:41:42.019107","0","1","1"
"116","2023-09-10 15:41:42.857053","0","1","1"
"117","2023-09-10 15:41:43.765928","1","1","1"
"118","2023-09-10 15:41:44.602639","1","1","1"
"119","2023-09-10 15:41:45.440334","0","0","0"
"120","2023-09-10 15:41:46.347535","0","0","0"
"121","2023-09-10 15:41:47.186229","0","0","0"
"122","2023-09-10 15:41:48.025003","0","0","0"
"123","2023-09-10 15:41:48.932160","0","1","1"
"124","2023-09-10 15:41:49.770622","0","1","1"
"125","2023-09-10 15:41:50.608290","0","1","1"
"126","2023-09-10 15:41:51.515613","0","0","0"
"127","2023-09-10 15:41:52.354793","0","0","0"
"128","2023-09-10 15:41:53.192260","0","0","0"
"129","2023-09-10 15:41:54.101272","0","1","1"
"130","2023-09-10 15:41:54.938949","0","1","1"
"131","2023-09-10 15:41:55.775635","0","1","1"
"132","2023-09-10 15:41:56.684090","0","1","1"
"133","2023-09-10 15:41:57.519853","0","0","0"
"134","2023-09-10 15:41:58.361523","0","0","0"
"135","2023-09-10 15:41:59.267947","0","0","0"
"136","2023-09-10 15:42:00.105549","0","1","1"
"137","2023-09-10 15:42:00.943508","0","1","1"
"138","2023-09-10 15:42:01.850430","1","1","1"
"139","2023-09-10 15:42:02.688459","1","1","1"
"140","2023-09-10 15:42:03.527823","0","0","0"
"141","2023-09-10 15:42:04.434960","0","0","0"
"142","2023-09-10 15:42:05.273478","0","0","0"
"143","2023-09-10 15:42:06.111193","0","0","0"
"144","2023-09-10 15:42:07.018556","0","0","0"
"145","2023-09-10 15:42:07.856340","0","0","0"
"146","2023-09-10 15:42:08.696783","0","0","0"
"147","2023-09-10 15:42:09.602333","0","0","0"
"148","2023-09-10 15:42:10.441077","0","0","0"
"149","2023-09-10 15:42:11.279564","0","0","0"
"150","2023-09-10 15:42:12.186936","0","0","0"
"151","2023-09-10 15:42:13.024807","0","0","0"
"152","2023-09-10 15:42:13.861007","0","0","0"
"153","2023-09-10 15:42:14.770359","0","0","0"
"154","2023-09-10 15:42:15.607049","0","0","0"
"155","2023-09-10 15:42:16.446822","0","0","0"
"156","2023-09-10 15:42:17.354747","0","0","0"
"157","2023-09-10 15:42:18.190822","0","0","0"
"158","2023-09-10 15:42:19.030441","0","0","0"
"159","2023-09-10 15:42:19.938538","0","0","0"
"160","2023-09-10 15:42:20.775736","0","0","0"
"161","2023-09-10 15:42:21.613585","0","0","0"
"162","2023-09-10 15:42:22.520666","0","0","0"
"163","2023-09-10 15:42:23.360101","0","0","0"
"164","2023-09-10 15:42:24.197841","0","1","1"
"165","2023-09-10 15:42:25.105829","0","0","0"
"166","2023-09-10 15:42:25.943284","0","0","0"
"167","2023-09-10 15:42:26.780799","0","0","0"
"168","2023-09-10 15:42:27.689691","0","0","0"
"169","2023-09-10 15:42:28.524363","0","0","0"
"170","2023-09-10 15:42:29.365438","0","0","0"
"171","2023-09-10 15:42:30.273273","0","0","0"
"172","2023-09-10 15:42:31.115187","0","0","0"
"173","2023-09-10 15:42:31.948736","0","0","0"
"174","2023-09-10 15:42:32.856721","0","0","0"
"175","2023-09-10 15:42:33.694242","0","0","0"
"176","2023-09-10 15:42:34.533658","0","0","0"
"177","2023-09-10 15:42:35.439865","0","0","0"
"178","2023-09-10 15:42:36.277313","0","0","0"
"179","2023-09-10 15:42:37.116747","0","0","0"
"180","2023-09-10 15:42:38.023532","0","0","0"
"181","2023-09-10 15:42:38.862004","0","0","0"
"182","2023-09-10 15:42:39.699751","0","0","0"
"183","2023-09-10 15:42:40.607556","0","1","1"
"184","2023-09-10 15:42:41.445007","0","1","1"
"185","2023-09-10 15:42:42.283626","0","0","0"
"186","2023-09-10 15:42:43.191634","0","0","0"
"187","2023-09-10 15:42:44.029561","0","0","0"
"188","2023-09-10 15:42:44.866519","0","0","0"
"189","2023-09-10 15:42:45.775446","0","0","0"
"190","2023-09-10 15:42:46.612902","0","0","0"
"191","2023-09-10 15:42:47.451392","0","0","0"
"192","2023-09-10 15:42:48.356063","0","0","0"
"193","2023-09-10 15:42:49.196546","0","0","0"
"194","2023-09-10 15:42:50.034561","0","0","0"
"195","2023-09-10 15:42:50.942470","0","0","0"
"196","2023-09-10 15:42:51.780170","0","0","0"
"197","2023-09-10 15:42:52.619853","0","0","0"
"198","2023-09-10 15:42:53.526172","0","0","0"
"199","2023-09-10 15:42:54.364902","0","0","0"
"200","2023-09-10 15:42:55.202586","0","0","0"
"201","2023-09-10 15:42:56.110043","0","0","0"
"202","2023-09-10 15:42:56.948256","0","0","0"
"203","2023-09-10 15:42:57.785620","0","0","0"
"204","2023-09-10 15:42:58.693767","0","0","0"
"205","2023-09-10 15:42:59.531911","0","0","0"
"206","2023-09-10 15:43:00.373613","0","0","0"
"207","2023-09-10 15:43:01.279520","0","1","1"
"208","2023-09-10 15:43:02.116206","0","1","1"
"209","2023-09-10 15:43:02.954143","0","1","1"
"210","2023-09-10 15:43:03.861751","0","0","0"
"211","2023-09-10 15:43:04.699282","0","0","0"
"212","2023-09-10 15:43:05.538536","0","0","0"
"213","2023-09-10 15:43:06.445076","0","0","0"
"214","2023-09-10 15:43:07.283045","0","0","0"
"215","2023-09-10 15:43:08.121771","0","0","0"
"216","2023-09-10 15:43:09.029949","0","0","0"
"217","2023-09-10 15:43:09.867099","0","0","0"
"218","2023-09-10 15:43:10.703996","0","0","0"
"219","2023-09-10 15:43:11.613050","0","0","0"
"220","2023-09-10 15:43:12.451555","0","0","0"
"221","2023-09-10 15:43:13.289728","0","0","0"
"222","2023-09-10 15:43:14.196914","0","0","0"
"223","2023-09-10 15:43:15.034890","0","0","0"
"224","2023-09-10 15:43:15.872513","0","0","0"
"225","2023-09-10 15:43:16.779949","0","0","0"
"226","2023-09-10 15:43:17.619238","0","0","0"
"227","2023-09-10 15:43:18.456694","0","0","0"
"228","2023-09-10 15:43:19.364877","0","0","0"
"229","2023-09-10 15:43:20.202682","0","0","0"
"230","2023-09-10 15:43:21.039516","0","0","0"
"231","2023-09-10 15:43:21.947942","0","1","1"
"232","2023-09-10 15:43:22.785529","0","1","1"
"233","2023-09-10 15:43:23.623425","0","1","1"
"234","2023-09-10 15:43:24.531424","0","0","0"
"235","2023-09-10 15:43:25.369931","0","0","0"
"236","2023-09-10 15:43:26.207274","0","0","0"
"237","2023-09-10 15:43:27.115710","0","0","0"
"238","2023-09-10 15:43:27.953275","0","0","0"
"239","2023-09-10 15:43:28.791007","0","0","0"
"240","2023-09-10 15:43:29.698633","0","1","1"
"241","2023-09-10 15:43:30.536390","0","1","1"
"242","2023-09-10 15:43:31.375544","0","1","1"
"243","2023-09-10 15:43:32.283208","0","1","1"
"244","2023-09-10 15:43:33.121569","0","1","1"
"245","2023-09-10 15:43:33.958320","0","1","1"
"246","2023-09-10 15:43:34.865599","0","1","1"
"247","2023-09-10 15:43:35.703344","0","0","0"
"248","2023-09-10 15:43:36.541453","0","0","0"
"249","2023-09-10 15:43:37.449205","0","0","0"
"250","2023-09-10 15:43:38.287982","0","0","0"
"251","2023-09-10 15:43:39.124741","0","0","0"
"252","2023-09-10 15:43:40.033463","0","0","0"
"253","2023-09-10 15:43:40.875423","0","0","0"
"254","2023-09-10 15:43:41.708233","0","0","0"
"255","2023-09-10 15:43:42.616110","0","0","0"
"256","2023-09-10 15:43:43.455435","0","0","0"
"257","2023-09-10 15:43:44.292770","0","0","0"
"258","2023-09-10 15:43:45.199762","0","0","0"
"259","2023-09-10 15:43:46.039513","0","0","0"
"260","2023-09-10 15:43:46.876251","0","0","0"
"261","2023-09-10 15:43:47.782977","0","1","1"
"262","2023-09-10 15:43:48.621997","0","1","1"
"263","2023-09-10 15:43:49.460674","0","1","1"
"264","2023-09-10 15:43:50.367483","0","1","1"
"265","2023-09-10 15:43:51.206172","0","1","1"
"266","2023-09-10 15:43:52.043768","0","1","1"
"267","2023-09-10 15:43:52.951788","0","1","1"
"268","2023-09-10 15:43:53.789295","0","0","0"
"269","2023-09-10 15:43:54.628941","0","0","0"
"270","2023-09-10 15:43:55.534815","0","0","0"
"271","2023-09-10 15:43:56.373092","0","0","0"
"272","2023-09-10 15:43:57.210507","0","0","0"
"273","2023-09-10 15:43:58.118716","0","1","1"
"274","2023-09-10 15:43:58.957596","0","0","0"
"275","2023-09-10 15:43:59.794136","0","0","0"
"276","2023-09-10 15:44:00.701544","0","0","0"
"277","2023-09-10 15:44:01.539157","0","0","0"
"278","2023-09-10 15:44:02.377611","0","0","0"
"279","2023-09-10 15:44:03.284733","0","0","0"
"280","2023-09-10 15:44:04.123185","0","0","0"
"281","2023-09-10 15:44:04.961103","0","0","0"
"282","2023-09-10 15:44:05.867852","0","0","0"
"283","2023-09-10 15:44:06.706009","0","0","0"
"284","2023-09-10 15:44:07.543687","0","0","0"
"285","2023-09-10 15:44:08.451594","0","0","0"
"286","2023-09-10 15:44:09.290842","0","0","0"
"287","2023-09-10 15:44:10.131054","0","0","0"
"288","2023-09-10 15:44:11.035680","0","1","1"
"289","2023-09-10 15:44:11.873866","0","1","1"
"290","2023-09-10 15:44:12.710893","0","1","1"
"291","2023-09-10 15:44:13.619113","0","1","1"
"292","2023-09-10 15:44:14.456668","0","1","1"
"293","2023-09-10 15:44:15.295532","0","1","1"
"294","2023-09-10 15:44:16.202321","0","1","1"
"295","2023-09-10 15:44:17.040552","0","1","1"
"296","2023-09-10 15:44:17.878543","0","1","1"
"297","2023-09-10 15:44:18.786516","0","1","1"
"298","2023-09-10 15:44:19.623665","0","1","1"
"299","2023-09-10 15:44:20.461699","0","0","0"
"300","2023-09-10 15:44:21.371389","0","0","0"
"301","2023-09-10 15:44:22.206914","0","0","0"
"302","2023-09-10 15:44:23.046424","0","0","0"
"303","2023-09-10 15:44:23.952008","0","0","0"
"304","2023-09-10 15:44:24.790859","0","0","0"
"305","2023-09-10 15:44:25.628691","0","0","0"
"306","2023-09-10 15:44:26.536628","0","1","1"
"307","2023-09-10 15:44:27.374139","0","1","1"
"308","2023-09-10 15:44:28.212608","0","1","1"
"309","2023-09-10 15:44:29.120489","0","0","0"
"310","2023-09-10 15:44:29.958462","0","0","0"
"311","2023-09-10 15:44:30.795958","0","0","0"
"312","2023-09-10 15:44:31.703839","0","0","0"
"313","2023-09-10 15:44:32.541832","0","0","0"
"314","2023-09-10 15:44:33.379001","0","0","0"
"315","2023-09-10 15:44:34.286970","0","0","0"
"316","2023-09-10 15:44:35.125429","1","1","1"
"317","2023-09-10 15:44:35.963981","1","1","1"
"318","2023-09-10 15:44:36.870755","1","1","1"
"319","2023-09-10 15:44:37.708553","1","1","1"
"320","2023-09-10 15:44:38.546307","1","1","1"
"321","2023-09-10 15:44:39.454091","1","1","1"
"322","2023-09-10 15:44:40.291109","1","1","1"
"323","2023-09-10 15:44:41.129295","1","1","1"
"324","2023-09-10 15:44:42.036178","1","1","1"
"325","2023-09-10 15:44:42.876757","1","1","1"
"326","2023-09-10 15:44:43.713107","1","1","1"
"327","2023-09-10 15:44:44.620313","1","1","1"
"328","2023-09-10 15:44:45.458122","1","1","1"
"329","2023-09-10 15:44:46.296745","1","1","1"
"330","2023-09-10 15:44:47.203438","0","0","0"
"331","2023-09-10 15:44:48.042964","0","0","0"
"332","2023-09-10 15:44:48.879921","0","0","0"
"333","2023-09-10 15:44:49.789905","0","0","0"
"334","2023-09-10 15:44:50.625401","0","0","0"
"335","2023-09-10 15:44:51.462298","0","0","0"
"336","2023-09-10 15:44:52.371463","0","0","0"
"337","2023-09-10 15:44:53.207097","1","1","1"
"338","2023-09-10 15:44:54.047459","1","1","1"
"339","2023-09-10 15:44:54.954978","0","1","1"
"340","2023-09-10 15:44:55.792380","0","0","0"
"341","2023-09-10 15:44:56.630266","0","0","0"
"342","2023-09-10 15:44:57.537393","0","0","0"
"343","2023-09-10 15:44:58.375067","0","1","1"
"344","2023-09-10 15:44:59.213492","0","1","1"
"345","2023-09-10 15:45:00.120209","0","1","1"
"346","2023-09-10 15:45:00.959946","0","1","1"
"347","2023-09-10 15:45:01.796645","0","1","1"
"348","2023-09-10 15:45:02.704256","1","1","1"
"349","2023-09-10 15:45:03.541661","1","1","1"
"350","2023-09-10 15:45:04.379035","1","1","1"
"351","2023-09-10 15:45:05.287097","1","1","1"
"352","2023-09-10 15:45:06.124592","1","1","1"
"353","2023-09-10 15:45:06.962746","1","1","1"
"354","2023-09-10 15:45:07.870887","1","1","1"
"355","2023-09-10 15:45:08.707448","1","1","1"
"356","2023-09-10 15:45:09.545333","1","1","1"
"357","2023-09-10 15:45:10.453036","0","1","1"
"358","2023-09-10 15:45:11.290984","0","1","1"
"359","2023-09-10 15:45:12.127677","0","1","1"
"360","2023-09-10 15:45:13.035540","0","1","1"
"361","2023-09-10 15:45:13.872472","0","1","1"
"362","2023-09-10 15:45:14.712502","0","1","1"
"363","2023-09-10 15:45:15.619555","0","1","1"
"364","2023-09-10 15:45:16.458090","0","0","0"
"365","2023-09-10 15:45:17.294759","0","0","0"
"366","2023-09-10 15:45:18.200246","0","0","0"
"367","2023-09-10 15:45:19.040150","0","0","0"
"368","2023-09-10 15:45:19.879733","0","1","1"
"369","2023-09-10 15:45:20.784859","0","0","0"
"370","2023-09-10 15:45:21.624002","0","0","0"
"371","2023-09-10 15:45:22.461557","0","0","0"
"372","2023-09-10 15:45:23.369364","0","0","0"
"373","2023-09-10 15:45:24.207240","0","0","0"
"374","2023-09-10 15:45:25.044062","0","0","0"
"375","2023-09-10 15:45:25.951260","0","0","0"
"376","2023-09-10 15:45:26.788593","0","0","0"
"377","2023-09-10 15:45:27.628499","0","0","0"
"378","2023-09-10 15:45:28.535902","0","0","0"
"379","2023-09-10 15:45:29.373407","0","0","0"
"380","2023-09-10 15:45:30.210893","0","0","0"
"381","2023-09-10 15:45:31.119411","0","0","0"
"382","2023-09-10 15:45:31.955473","0","0","0"
"383","2023-09-10 15:45:32.795912","0","0","0"
"384","2023-09-10 15:45:33.701211","0","0","0"
"385","2023-09-10 15:45:34.538997","1","1","1"
"386","2023-09-10 15:45:35.377652","1","1","1"
"387","2023-09-10 15:45:36.284583","1","1","1"
"388","2023-09-10 15:45:37.122410","1","1","1"
"389","2023-09-10 15:45:37.960045","1","1","1"
"390","2023-09-10 15:45:38.867087","1","1","1"
"391","2023-09-10 15:45:39.704834","1","1","1"
"392","2023-09-10 15:45:40.542427","1","1","1"
"393","2023-09-10 15:45:41.450173","1","1","1"
"394","2023-09-10 15:45:42.288668","1","1","1"
"395","2023-09-10 15:45:43.125483","1","1","1"
"396","2023-09-10 15:45:44.033609","1","1","1"
"397","2023-09-10 15:45:44.871211","1","1","1"
"398","2023-09-10 15:45:45.708627","1","1","1"
"399","2023-09-10 15:45:46.616617","0","0","0"
"400","2023-09-10 15:45:47.453930","0","0","0"
"401","2023-09-10 15:45:48.292596","0","0","0"
"402","2023-09-10 15:45:49.199970","0","0","0"
"403","2023-09-10 15:45:50.037861","0","0","0"
"404","2023-09-10 15:45:50.875736","0","0","0"
"405","2023-09-10 15:45:51.782484","0","0","0"
"406","2023-09-10 15:45:52.620510","0","0","0"
"407","2023-09-10 15:45:53.457644","0","0","0"
"408","2023-09-10 15:45:54.365336","0","0","0"
"409","2023-09-10 15:45:55.204341","0","0","0"
"410","2023-09-10 15:45:56.041745","0","0","0"
"411","2023-09-10 15:45:56.949650","0","0","0"
"412","2023-09-10 15:45:57.787436","0","0","0"
"413","2023-09-10 15:45:58.624699","0","0","0"
"414","2023-09-10 15:45:59.532395","0","0","0"
"415","2023-09-10 15:46:00.370947","0","0","0"
"416","2023-09-10 15:46:01.206793","0","1","1"
"417","2023-09-10 15:46:02.114339","0","1","1"
"418","2023-09-10 15:46:02.952773","0","1","1"
"419","2023-09-10 15:46:03.790650","0","1","1"
"420","2023-09-10 15:46:04.698419","0","0","0"
"421","2023-09-10 15:46:05.535683","0","0","0"
"422","2023-09-10 15:46:06.373326","0","0","0"
"423","2023-09-10 15:46:07.280351","0","1","1"
"424","2023-09-10 15:46:08.118718","0","1","1"
"425","2023-09-10 15:46:08.956948","0","1","1"
"426","2023-09-10 15:46:09.864037","0","1","1"
"427","2023-09-10 15:46:10.701310","0","1","1"
"428","2023-09-10 15:46:11.540146","0","1","1"
"429","2023-09-10 15:46:12.446709","0","1","1"
"430","2023-09-10 15:46:13.284324","0","1","1"
"431","2023-09-10 15:46:14.119799","0","1","1"
"432","2023-09-10 15:46:15.029838","0","1","1"
"433","2023-09-10 15:46:15.867083","0","1","1"
"434","2023-09-10 15:46:16.706245","0","1","1"
"435","2023-09-10 15:46:17.613629","1","1","1"
"436","2023-09-10 15:46:18.450104","1","1","1"
"437","2023-09-10 15:46:19.289126","1","1","1"
"438","2023-09-10 15:46:20.195741","1","2","2"
"439","2023-09-10 15:46:21.033621","1","2","2"
"440","2023-09-10 15:46:21.871312","0","1","1"
"441","2023-09-10 15:46:22.779031","0","1","1"
"442","2023-09-10 15:46:23.617534","0","1","1"
"443","2023-09-10 15:46:24.455724","0","1","1"
"444","2023-09-10 15:46:25.363242","1","2","2"
"445","2023-09-10 15:46:26.199915","1","2","2"
"446","2023-09-10 15:46:27.037888","1","2","2"
"447","2023-09-10 15:46:27.945033","0","1","1"
"448","2023-09-10 15:46:28.783231","0","1","1"
"449","2023-09-10 15:46:29.622462","0","1","1"
"450","2023-09-10 15:46:30.529697","0","1","1"
"451","2023-09-10 15:46:31.367312","0","1","1"
"452","2023-09-10 15:46:32.202463","0","1","1"
"453","2023-09-10 15:46:33.111534","0","1","1"
"454","2023-09-10 15:46:33.949491","0","1","1"
"455","2023-09-10 15:46:34.787923","0","1","1"
"456","2023-09-10 15:46:35.693578","0","1","1"
"457","2023-09-10 15:46:36.532999","1","2","2"
"458","2023-09-10 15:46:37.370509","1","2","2"
"459","2023-09-10 15:46:38.912274","1","2","2"
"460","2023-09-10 15:46:40.751419","1","2","2"
"461","2023-09-10 15:46:41.206620","1","2","2"
"462","2023-09-10 15:46:41.653113","1","2","2"
"463","2023-09-10 15:46:42.082314","1","2","2"
"464","2023-09-10 15:46:42.537254","1","2","2"
"465","2023-09-10 15:46:43.444672","1","2","3"
"466","2023-09-10 15:46:44.281132","1","2","3"
"467","2023-09-10 15:46:45.120171","1","2","3"
"468","2023-09-10 15:46:46.025886","1","2","3"
"469","2023-09-10 15:46:46.864812","1","2","3"
"470","2023-09-10 15:46:47.702496","1","2","3"
"471","2023-09-10 15:46:48.609195","1","2","3"
"472","2023-09-10 15:46:49.447002","1","2","3"
"473","2023-09-10 15:46:50.286041","1","2","3"
"474","2023-09-10 15:46:51.193364","1","2","3"
"475","2023-09-10 15:46:52.031108","0","1","2"
"476","2023-09-10 15:46:52.868909","0","1","2"
"477","2023-09-10 15:46:53.777495","0","1","2"
"478","2023-09-10 15:46:54.613790","0","2","3"
"479","2023-09-10 15:46:55.450745","0","2","3"
"480","2023-09-10 15:46:56.358833","0","2","3"
"481","2023-09-10 15:46:57.198648","0","2","3"
"482","2023-09-10 15:46:58.034886","0","1","2"
"483","2023-09-10 15:46:58.942576","0","1","2"
"484","2023-09-10 15:46:59.780618","0","1","2"
"485","2023-09-10 15:47:00.616705","1","2","3"
"486","2023-09-10 15:47:01.524850","0","2","3"
"487","2023-09-10 15:47:02.362442","0","2","3"
"488","2023-09-10 15:47:03.200882","0","1","2"
"489","2023-09-10 15:47:04.107174","0","0","1"
"490","2023-09-10 15:47:04.945699","0","0","1"
"491","2023-09-10 15:47:05.783550","0","0","1"
"492","2023-09-10 15:47:06.690986","0","0","2"
"493","2023-09-10 15:47:07.528721","0","0","2"
"494","2023-09-10 15:47:08.367343","0","0","2"
"495","2023-09-10 15:47:09.273789","0","1","1"
"496","2023-09-10 15:47:10.111061","0","1","1"
"497","2023-09-10 15:47:10.948495","0","1","1"
"498","2023-09-10 15:47:11.855580","0","0","0"
"499","2023-09-10 15:47:12.694065","0","0","0"
"500","2023-09-10 15:47:13.532232","0","0","0"
"501","2023-09-10 15:47:14.439898","0","1","1"
"502","2023-09-10 15:47:15.277180","0","1","1"
"503","2023-09-10 15:47:16.114275","0","1","1"
"504","2023-09-10 15:47:17.022298","0","1","1"
"505","2023-09-10 15:47:17.859272","0","1","1"
"506","2023-09-10 15:47:18.697198","1","2","2"
"507","2023-09-10 15:47:19.604217","1","2","2"
"508","2023-09-10 15:47:20.442081","1","2","2"
"509","2023-09-10 15:47:21.281647","1","2","2"
"510","2023-09-10 15:47:22.188251","1","2","2"
"511","2023-09-10 15:47:23.025355","1","2","2"
"512","2023-09-10 15:47:23.863007","1","2","2"
"513","2023-09-10 15:47:24.770821","1","2","2"
"514","2023-09-10 15:47:25.608365","1","2","2"
"515","2023-09-10 15:47:26.446618","1","2","2"
"516","2023-09-10 15:47:27.352510","1","2","2"
"517","2023-09-10 15:47:28.191553","1","2","2"
"518","2023-09-10 15:47:29.028947","1","2","2"
"519","2023-09-10 15:47:29.936568","0","0","0"
"520","2023-09-10 15:47:30.773831","0","0","0"
"521","2023-09-10 15:47:31.611102","0","0","0"
"522","2023-09-10 15:47:32.518848","0","0","0"
"523","2023-09-10 15:47:33.355334","1","1","1"
"524","2023-09-10 15:47:34.193936","1","1","1"
"525","2023-09-10 15:47:35.101227","1","1","1"
"526","2023-09-10 15:47:35.939921","0","0","0"
"527","2023-09-10 15:47:36.778259","0","0","0"
"528","2023-09-10 15:47:37.686080","0","1","1"
"529","2023-09-10 15:47:38.522074","0","1","1"
"530","2023-09-10 15:47:39.359731","1","2","2"
"531","2023-09-10 15:47:40.267899","1","1","1"
"532","2023-09-10 15:47:41.105520","1","1","1"
"533","2023-09-10 15:47:41.942796","0","0","0"
"534","2023-09-10 15:47:42.849250","0","0","0"
"535","2023-09-10 15:47:43.688156","0","0","0"
"536","2023-09-10 15:47:44.526136","0","0","0"
"537","2023-09-10 15:47:45.433692","0","0","0"
